N°Ins,Réf_Cours,examen,rattrapage,Conference,seminaire,TD,TP,stage,Projet,autre_Ctl,Moy_CC,Moy_Module,Aquit,Option,ratt,exclu_matière,scholar year
14011198279,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198279,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198280,ALG1,9,,,,11.5,,,,,0.0,9.85,false,false,false,false,2011
14011198280,Analy,7,,,,13,,,,,0.0,9.04,false,false,false,false,2011
14011198280,Chim,10,,,,13,,,,,3.0,11.02,false,false,false,false,2011
14011198280,Elect,9.5,,,,15.5,,,,,3.0,11.54,false,false,false,false,2011
14011198280,info,9.75,,,,10,13.5,,,,6.0,10.75,false,false,false,false,2011
14011198280,Mecaq,6,,,,14,,,,,0.0,8.72,false,false,false,false,2011
14011198280,TEC1,12,,,,,,,,,3.0,12.00,false,false,false,false,2011
14011198280,TPBUR,14,,,,,,,,,3.0,14.00,false,false,false,false,2011
14011198280,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198280,Algé2,3.75,,,,12,,,,,0.0,6.56,false,false,false,false,2011
14011198280,Aly2,5.5,,,,13,,,,,0.0,8.05,false,false,false,false,2011
14011198280,CF,5,,,,14,,,,,0.0,8.06,false,false,false,false,2011
14011198280,His-s,7,,,,,,,,,0.0,7.00,false,false,false,false,2011
14011198280,Info2,7,,,,10,13.5,,,,0.0,9.38,false,false,false,false,2011
14011198280,StatD,11.5,,,,14,,,,,4.0,12.35,false,false,false,false,2011
14011198280,STRM,6.5,,,,14.5,,,,,0.0,9.22,false,false,false,false,2011
14011198280,Tecw,14.5,,,,,,,,,2.0,14.50,false,false,false,false,2011
14011198282,ALG1,4,0.5,,,10,,,,,0.0,6.04,false,false,false,false,2011
14011198282,Analy,9,,,,12.5,,,,,6.0,10.19,false,false,false,false,2011
14011198282,Chim,7,11,,,12,,,,,3.0,11.34,false,false,true,false,2011
14011198282,Elect,3,18,,,13,,,,,3.0,16.30,false,false,true,false,2011
14011198282,info,4.25,,,,20,12.5,,,,6.0,10.25,false,false,false,false,2011
14011198282,Mecaq,3,6,,,12,,,,,0.0,8.04,false,false,true,false,2011
14011198282,TEC1,9,,,,,,,,,0.0,9.00,false,false,false,false,2011
14011198282,TPBUR,14.5,,,,,,,,,3.0,14.50,false,false,false,false,2011
14011198282,Agl,12,,,,,,,,,2.0,12.00,false,false,false,false,2011
14011198282,Algé2,5.5,2,,,11,,,,,0.0,7.37,false,false,false,false,2011
14011198282,Aly2,3,2,,,7,,,,,0.0,4.36,false,false,false,false,2011
14011198282,CF,9.25,,,,12.5,,,,,3.0,10.36,false,false,false,false,2011
14011198282,His-s,4,4,,,,,,,,0.0,4.00,false,false,false,false,2011
14011198282,Info2,,4.25,,,15,12,,,,0.0,8.88,false,false,true,false,2011
14011198282,StatD,6,12,,,13.5,,,,,4.0,12.51,false,false,true,false,2011
14011198282,STRM,8,,,,15,,,,,3.0,10.38,false,false,false,false,2011
14011198282,Tecw,12,,,,,,,,,2.0,12.00,false,false,false,false,2011
14011198284,ALG1,9.5,,,,13,,,,,3.0,10.69,false,false,false,false,2011
14011198284,Analy,14.5,,,,14,,,,,6.0,14.33,false,false,false,false,2011
14011198284,Chim,10,,,,12,,,,,3.0,10.68,false,false,false,false,2011
14011198284,Elect,14,,,,10,,,,,3.0,12.64,false,false,false,false,2011
14011198284,info,3.75,,,,5.5,11.5,,,,0.0,6.13,false,false,false,false,2011
14011198284,Mecaq,8,,,,10,,,,,0.0,8.68,false,false,false,false,2011
14011198284,TEC1,7,,,,,,,,,0.0,7.00,false,false,false,false,2011
14011198284,TPBUR,13.5,,,,,,,,,3.0,13.50,false,false,false,false,2011
14011198284,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198284,Algé2,7.25,8.75,,,11,,,,,0.0,9.52,false,false,true,false,2011
14011198284,Aly2,9,,,,15.5,,,,,4.0,11.21,false,false,false,false,2011
14011198284,CF,4,0,,,10,,,,,0.0,6.04,false,false,false,false,2011
14011198284,His-s,4,1,,,,,,,,0.0,4.00,false,false,false,false,2011
14011198284,Info2,1.5,,,,3.5,5,,,,0.0,2.88,false,false,false,false,2011
14011198284,StatD,6,13,,,13,,,,,4.0,13.00,false,false,true,false,2011
14011198284,STRM,,10.5,,,15.5,,,,,3.0,12.20,false,false,true,false,2011
14011198284,Tecw,12,,,,,,,,,2.0,12.00,false,false,false,false,2011
14011198286,ALG1,2,5.75,,,10,,,,,0.0,7.20,false,false,true,false,2011
14011198286,Analy,12.25,,,,15,,,,,6.0,13.19,false,false,false,false,2011
14011198286,Chim,6.5,7,,,13.5,,,,,0.0,9.21,false,false,true,false,2011
14011198286,Elect,9.5,,,,12.5,,,,,3.0,10.52,false,false,false,false,2011
14011198286,info,4.75,6,,,11,10.5,,,,0.0,8.38,false,false,true,false,2011
14011198286,Mecaq,7,11.5,,,15,,,,,3.0,12.69,false,false,true,false,2011
14011198286,TEC1,13,,,,,,,,,3.0,13.00,false,false,false,false,2011
14011198286,TPBUR,11,,,,,,,,,3.0,11.00,false,false,false,false,2011
14011198286,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198286,Algé2,6,,,,11.25,,,,,0.0,7.79,false,false,false,false,2011
14011198286,Aly2,16,,,,16,,,,,4.0,16.00,false,false,false,false,2011
14011198286,CF,5.25,5,,,5.5,,,,,0.0,5.34,false,false,false,false,2011
14011198286,His-s,4,11,,,,,,,,2.0,11.00,false,false,true,false,2011
14011198286,Info2,6,5,,,7.8,10,,,,0.0,7.45,false,false,false,false,2011
14011198286,StatD,10,,,,14,,,,,4.0,11.36,false,false,false,false,2011
14011198286,STRM,2,7.5,,,12.5,,,,,0.0,9.20,false,false,true,false,2011
14011198286,Tecw,8,10,,,,,,,,2.0,10.00,false,false,true,false,2011
14011198288,ALG1,1.5,,,,11.5,,,,,0.0,4.90,false,false,false,false,2011
14011198288,Analy,7,8.5,,,12,,,,,0.0,9.69,false,false,true,false,2011
14011198288,Chim,8.5,14,,,10,,,,,3.0,12.64,false,false,true,false,2011
14011198288,Elect,0.5,7,,,10,,,,,0.0,8.02,false,false,true,false,2011
14011198288,info,4,2.75,,,4,14,,,,0.0,6.50,false,false,false,false,2011
14011198288,Mecaq,4,11,,,13,,,,,3.0,11.68,false,false,true,false,2011
14011198288,TEC1,13,,,,,,,,,3.0,13.00,false,false,false,false,2011
14011198288,TPBUR,13,,,,,,,,,3.0,13.00,false,false,false,false,2011
14011198288,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198288,Algé2,7,3.25,,,13,,,,,0.0,9.04,false,false,false,false,2011
14011198288,Aly2,2.5,2,,,12.25,,,,,0.0,5.82,false,false,false,false,2011
14011198288,CF,3,2.5,,,12,,,,,0.0,6.06,false,false,false,false,2011
14011198288,His-s,3,,,,,,,,,0.0,3.00,false,false,false,false,2011
14011198288,Info2,2,3,,,6,12,,,,0.0,6.00,false,false,true,false,2011
14011198288,StatD,5.5,1,,,12.5,,,,,0.0,7.88,false,false,false,false,2011
14011198288,STRM,7,,,,12.5,,,,,0.0,8.87,false,false,false,false,2011
14011198288,Tecw,8,5,,,,,,,,0.0,8.00,false,false,false,false,2011
14011198291,ALG1,6,,,,13,,,,,0.0,8.38,false,false,false,false,2011
14011198291,Analy,7,,,,11,,,,,0.0,8.36,false,false,false,false,2011
14011198291,Chim,10,,,,11,,,,,3.0,10.34,false,false,false,false,2011
14011198291,Elect,9,,,,12,,,,,3.0,10.02,false,false,false,false,2011
14011198291,info,8.25,,,,18,10.5,,,,6.0,11.25,false,false,false,false,2011
14011198291,Mecaq,2.5,,,,10,,,,,0.0,5.05,false,false,false,false,2011
14011198291,TEC1,15,,,,,,,,,3.0,15.00,false,false,false,false,2011
14011198291,TPBUR,13,,,,,,,,,3.0,13.00,false,false,false,false,2011
14011198291,Agl,16,,,,,,,,,2.0,16.00,false,false,false,false,2011
14011198291,Algé2,15,,,,13.5,,,,,4.0,14.49,false,false,false,false,2011
14011198291,Aly2,3,,,,14,,,,,0.0,6.74,false,false,false,false,2011
14011198291,CF,6.5,,,,16,,,,,0.0,9.73,false,false,false,false,2011
14011198291,His-s,6,,,,,,,,,0.0,6.00,false,false,false,false,2011
14011198291,Info2,15.5,,,,15.75,14.5,,,,6.0,15.32,false,false,false,false,2011
14011198291,StatD,13,,,,14,,,,,4.0,13.34,false,false,false,false,2011
14011198291,STRM,8,,,,10,,,,,0.0,8.68,false,false,false,false,2011
14011198291,Tecw,14.5,,,,,,,,,2.0,14.50,false,false,false,false,2011
14011198292,ALG1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,info,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198292,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198293,ALG1,4,5,,,11,,,,,0.0,7.04,false,false,true,false,2011
14011198293,Analy,4,11.5,,,12,,,,,6.0,11.67,false,false,true,false,2011
14011198293,Chim,2,10,,,11,,,,,3.0,10.34,false,false,true,false,2011
14011198293,Elect,5,12,,,12,,,,,3.0,12.00,false,false,true,false,2011
14011198293,info,6,4.25,,,4.5,13.5,,,,0.0,7.50,false,false,false,false,2011
14011198293,Mecaq,4,6,,,14,,,,,0.0,8.72,false,false,true,false,2011
14011198293,TEC1,9,,,,,,,,,0.0,9.00,false,false,false,false,2011
14011198293,TPBUR,17.5,,,,,,,,,3.0,17.50,false,false,false,false,2011
14011198293,Agl,12,,,,,,,,,2.0,12.00,false,false,false,false,2011
14011198293,Algé2,7.25,,,,10,,,,,0.0,8.19,false,false,false,false,2011
14011198293,Aly2,12.5,,,,14.75,,,,,4.0,13.27,false,false,false,false,2011
14011198293,CF,9,,,,13.5,,,,,3.0,10.53,false,false,false,false,2011
14011198293,His-s,5,,,,,,,,,0.0,5.00,false,false,false,false,2011
14011198293,Info2,7.25,,,,12.5,11.5,,,,0.0,9.63,false,false,false,false,2011
14011198293,StatD,8,,,,14,,,,,4.0,10.04,false,false,false,false,2011
14011198293,STRM,7,,,,16,,,,,3.0,10.06,false,false,false,false,2011
14011198293,Tecw,14,,,,,,,,,2.0,14.00,false,false,false,false,2011
14011198294,ALG1,4.5,3.5,,,10,,,,,0.0,6.37,false,false,false,false,2011
14011198294,Analy,11,,,,14.5,,,,,6.0,12.19,false,false,false,false,2011
14011198294,Chim,6.5,8,,,10,,,,,0.0,8.68,false,false,true,false,2011
14011198294,Elect,1,14.5,,,12,,,,,3.0,13.65,false,false,true,false,2011
14011198294,info,5,3.75,,,10,14,,,,0.0,8.50,false,false,false,false,2011
14011198294,Mecaq,4,6,,,14,,,,,0.0,8.72,false,false,true,false,2011
14011198294,TEC1,4,,,,,,,,,0.0,4.00,false,false,false,false,2011
14011198294,TPBUR,18,,,,,,,,,3.0,18.00,false,false,false,false,2011
14011198294,Agl,12,,,,,,,,,2.0,12.00,false,false,false,false,2011
14011198294,Algé2,6,,,,10,,,,,0.0,7.36,false,false,false,false,2011
14011198294,Aly2,16.5,,,,12.5,,,,,4.0,15.14,false,false,false,false,2011
14011198294,CF,5,10,,,13,,,,,3.0,11.02,false,false,true,false,2011
14011198294,His-s,5,,,,,,,,,0.0,5.00,false,false,false,false,2011
14011198294,Info2,4.75,,,,11.5,11.5,,,,0.0,8.13,false,false,false,false,2011
14011198294,StatD,8,,,,14,,,,,4.0,10.04,false,false,false,false,2011
14011198294,STRM,7,,,,16,,,,,3.0,10.06,false,false,false,false,2011
14011198294,Tecw,15,,,,,,,,,2.0,15.00,false,false,false,false,2011
14011198295,ALG1,1,,,,11,,,,,0.0,4.40,false,false,false,false,2011
14011198295,Analy,5.5,10.5,,,15,,,,,6.0,12.03,false,false,true,false,2011
14011198295,Chim,6,17,,,10,,,,,3.0,14.62,false,false,true,false,2011
14011198295,Elect,5,15,,,9,,,,,3.0,12.96,false,false,true,false,2011
14011198295,info,6.75,3.5,,,6,14,,,,0.0,8.38,false,false,false,false,2011
14011198295,Mecaq,4,6,,,10,,,,,0.0,7.36,false,false,true,false,2011
14011198295,TEC1,8,,,,,,,,,0.0,8.00,false,false,false,false,2011
14011198295,TPBUR,16,,,,,,,,,3.0,16.00,false,false,false,false,2011
14011198295,Agl,12,,,,,,,,,2.0,12.00,false,false,false,false,2011
14011198295,Algé2,2.25,4.5,,,10,,,,,0.0,6.37,false,false,true,false,2011
14011198295,Aly2,7,11,,,13.75,,,,,4.0,11.94,false,false,true,false,2011
14011198295,CF,3,7,,,10,,,,,0.0,8.02,false,false,true,false,2011
14011198295,His-s,4,1,,,,,,,,0.0,4.00,false,false,false,false,2011
14011198295,Info2,4,4,,,5,11.5,,,,0.0,6.13,false,false,false,false,2011
14011198295,StatD,11,,,,12,,,,,4.0,11.34,false,false,false,false,2011
14011198295,STRM,2,7,,,14,,,,,0.0,9.38,false,false,true,false,2011
14011198295,Tecw,,14,,,,,,,,2.0,14.00,false,false,true,false,2011
14011198297,ALG1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,info,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,Algé2,,,,,10,,,,,0.0,3.40,false,false,false,false,2011
14011198297,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198297,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198500,ALG1,5.5,,,,11,,,,,0.0,7.37,false,false,false,false,2011
14011198500,Analy,17,,,,17,,,,,6.0,17.00,false,false,false,false,2011
14011198500,Chim,9.5,,,,14.75,,,,,3.0,11.29,false,false,false,false,2011
14011198500,Elect,11.5,,,,15,,,,,3.0,12.69,false,false,false,false,2011
14011198500,info,6.25,,,,8,14,,,,0.0,8.63,false,false,false,false,2011
14011198500,Mecaq,,,,,15,,,,,0.0,5.10,false,false,false,false,2011
14011198500,TEC1,11,,,,,,,,,3.0,11.00,false,false,false,false,2011
14011198500,TPBUR,12,,,,,,,,,3.0,12.00,false,false,false,false,2011
14011198500,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198500,Algé2,16.25,,,,16.5,,,,,4.0,16.34,false,false,false,false,2011
14011198500,Aly2,9.5,,,,13.75,,,,,4.0,10.95,false,false,false,false,2011
14011198500,CF,10,,,,13,,,,,3.0,11.02,false,false,false,false,2011
14011198500,His-s,5,,,,,,,,,0.0,5.00,false,false,false,false,2011
14011198500,Info2,5.25,,,,8,16,,,,0.0,8.63,false,false,false,false,2011
14011198500,StatD,10.5,,,,15,,,,,4.0,12.03,false,false,false,false,2011
14011198500,STRM,4,,,,16,,,,,0.0,8.08,false,false,false,false,2011
14011198500,Tecw,13.5,,,,,,,,,2.0,13.50,false,false,false,false,2011
14011198471,ALG1,6.75,5,,,12,,,,,0.0,8.54,false,false,false,false,2011
14011198471,Analy,11,,,,15,,,,,6.0,12.36,false,false,false,false,2011
14011198471,Chim,11,,,,16,,,,,3.0,12.70,false,false,false,false,2011
14011198471,Elect,1,6,,,10,,,,,0.0,7.36,false,false,true,false,2011
14011198471,info,3.75,2.5,,,10,13,,,,0.0,7.63,false,false,false,false,2011
14011198471,Mecaq,1,12,,,15,,,,,3.0,13.02,false,false,true,false,2011
14011198471,TEC1,7,4,,,,,,,,0.0,7.00,false,false,false,false,2011
14011198471,TPBUR,11,,,,,,,,,3.0,11.00,false,false,false,false,2011
14011198471,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198471,Algé2,7.5,,,,12.75,,,,,0.0,9.29,false,false,false,false,2011
14011198471,Aly2,13.5,,,,15,,,,,4.0,14.01,false,false,false,false,2011
14011198471,CF,8,11,,,13,,,,,3.0,11.68,false,false,true,false,2011
14011198471,His-s,2,3,,,,,,,,0.0,3.00,false,false,true,false,2011
14011198471,Info2,3,1.5,,,3.25,12,,,,0.0,5.32,false,false,false,false,2011
14011198471,StatD,12,,,,16,,,,,4.0,13.36,false,false,false,false,2011
14011198471,STRM,4.5,8,,,15.5,,,,,3.0,10.55,false,false,true,false,2011
14011198471,Tecw,11.5,,,,,,,,,2.0,11.50,false,false,false,false,2011
14011198473,ALG1,0.5,,,,,,,,,0.0,0.33,false,false,false,false,2011
14011198473,Analy,1,,,,,,,,,0.0,0.66,false,false,false,false,2011
14011198473,Chim,4,,,,,,,,,0.0,2.64,false,false,false,false,2011
14011198473,Elect,0.5,,,,,,,,,0.0,0.33,false,false,false,false,2011
14011198473,info,2.25,,,,,15,,,,0.0,4.88,false,false,false,false,2011
14011198473,Mecaq,1,,,,,,,,,0.0,0.66,false,false,false,false,2011
14011198473,TEC1,5,,,,,,,,,0.0,5.00,false,false,false,false,2011
14011198473,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198473,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198473,Algé2,0.5,,,,10,,,,,0.0,3.73,false,false,false,false,2011
14011198473,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198473,CF,0.5,,,,0,,,,,0.0,0.33,false,false,false,false,2011
14011198473,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198473,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198473,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198473,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198473,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198467,ALG1,3.25,6,,,12,,,,,0.0,8.04,false,false,true,false,2011
14011198467,Analy,5,7.5,,,13,,,,,0.0,9.37,false,false,true,false,2011
14011198467,Chim,14,,,,14.5,,,,,3.0,14.17,false,false,false,false,2011
14011198467,Elect,6,,,,10,,,,,0.0,7.36,false,false,false,false,2011
14011198467,info,6.75,5.5,,,8,14,,,,0.0,8.88,false,false,false,false,2011
14011198467,Mecaq,2.75,7,,,15,,,,,0.0,9.72,false,false,true,false,2011
14011198467,TEC1,12,,,,,,,,,3.0,12.00,false,false,false,false,2011
14011198467,TPBUR,15.5,,,,,,,,,3.0,15.50,false,false,false,false,2011
14011198467,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198467,Algé2,6.5,3,,,11.75,,,,,0.0,8.29,false,false,false,false,2011
14011198467,Aly2,1.5,,,,12,,,,,0.0,5.07,false,false,false,false,2011
14011198467,CF,5,5.5,,,11,,,,,0.0,7.37,false,false,true,false,2011
14011198467,His-s,3,2,,,,,,,,0.0,3.00,false,false,false,false,2011
14011198467,Info2,4,6,,,13,15,,,,6.0,10.00,false,false,true,false,2011
14011198467,StatD,8,,,,14,,,,,4.0,10.04,false,false,false,false,2011
14011198467,STRM,5.5,5,,,17,,,,,0.0,9.41,false,false,false,false,2011
14011198467,Tecw,16.5,,,,,,,,,2.0,16.50,false,false,false,false,2011
14011198382,ALG1,2.5,,,,10,,,,,0.0,5.05,false,false,false,false,2011
14011198382,Analy,8,,,,13,,,,,0.0,9.70,false,false,false,false,2011
14011198382,Chim,8.5,,,,14,,,,,3.0,10.37,false,false,false,false,2011
14011198382,Elect,7,,,,11,,,,,0.0,8.36,false,false,false,false,2011
14011198382,info,7,,,,13,14,,,,6.0,10.25,false,false,false,false,2011
14011198382,Mecaq,6,,,,12,,,,,0.0,8.04,false,false,false,false,2011
14011198382,TEC1,10,,,,,,,,,3.0,10.00,false,false,false,false,2011
14011198382,TPBUR,12,,,,,,,,,3.0,12.00,false,false,false,false,2011
14011198382,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198382,Algé2,8,,,,12,,,,,0.0,9.36,false,false,false,false,2011
14011198382,Aly2,10,,,,14.5,,,,,4.0,11.53,false,false,false,false,2011
14011198382,CF,8.5,,,,17,,,,,3.0,11.39,false,false,false,false,2011
14011198382,His-s,4,,,,,,,,,0.0,4.00,false,false,false,false,2011
14011198382,Info2,10.5,,,,11.3,11,,,,6.0,10.83,false,false,false,false,2011
14011198382,StatD,16,,,,17,,,,,4.0,16.34,false,false,false,false,2011
14011198382,STRM,13,,,,12,,,,,3.0,12.66,false,false,false,false,2011
14011198382,Tecw,12,,,,,,,,,2.0,12.00,false,false,false,false,2011
14011198506,ALG1,2.5,3,,,10,,,,,0.0,5.38,false,false,true,false,2011
14011198506,Analy,6,6,,,12,,,,,0.0,8.04,false,false,false,false,2011
14011198506,Chim,8,14,,,13.25,,,,,3.0,13.75,false,false,true,false,2011
14011198506,Elect,2,11.5,,,10,,,,,3.0,10.99,false,false,true,false,2011
14011198506,info,6.75,5.25,,,5,13,,,,0.0,7.88,false,false,false,false,2011
14011198506,Mecaq,3,12.25,,,12,,,,,3.0,12.17,false,false,true,false,2011
14011198506,TEC1,10,,,,,,,,,3.0,10.00,false,false,false,false,2011
14011198506,TPBUR,10.5,,,,,,,,,3.0,10.50,false,false,false,false,2011
14011198506,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198506,Algé2,3.75,8.75,,,13.5,,,,,4.0,10.37,false,false,true,false,2011
14011198506,Aly2,5,8,,,12.5,,,,,0.0,9.53,false,false,true,false,2011
14011198506,CF,3,8.5,,,12,,,,,0.0,9.69,false,false,true,false,2011
14011198506,His-s,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198506,Info2,,6,,,6.5,13,,,,0.0,7.88,false,false,true,false,2011
14011198506,StatD,4,13.5,,,11,,,,,4.0,12.65,false,false,true,false,2011
14011198506,STRM,3,5,,,13.5,,,,,0.0,7.89,false,false,true,false,2011
14011198506,Tecw,7.5,13,,,,,,,,2.0,13.00,false,false,true,false,2011
14011198436,ALG1,1,,,,,,,,,0.0,0.66,false,false,false,false,2011
14011198436,Analy,3.5,,,,12,,,,,0.0,6.39,false,false,false,false,2011
14011198436,Chim,4,,,,12,,,,,0.0,6.72,false,false,false,false,2011
14011198436,Elect,9,,,,12,,,,,3.0,10.02,false,false,false,false,2011
14011198436,info,6.5,,,,,16.5,,,,0.0,7.38,false,false,false,false,2011
14011198436,Mecaq,7.75,,,,11,,,,,0.0,8.86,false,false,false,false,2011
14011198436,TEC1,10,,,,,,,,,3.0,10.00,false,false,false,false,2011
14011198436,TPBUR,10,,,,,,,,,3.0,10.00,false,false,false,false,2011
14011198436,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198436,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198436,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198436,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198436,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198436,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198436,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198436,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198436,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011198312,ALG1,8,,,,12,,,,,0.0,9.36,false,false,false,false,2011
14011198312,Analy,14,,,,17,,,,,6.0,15.02,false,false,false,false,2011
14011198312,Chim,6,,,,13,,,,,0.0,8.38,false,false,false,false,2011
