tempd_id,bac_id,student_id,bac_year,highshcool_path,bac_avg,bac_feedback
15640,08/8015545,14010896711,2008,G05,11.52,Passable
15644,08/7070564,14010896712,2008,G05,11.42,Passable
15648,08/8021929,14010896713,2008,G05,10.46,Passable
15652,08/8015662,14010896714,2008,G07,10.15,Passable
15656,08/8012671,14010896715,2008,G05,10.85,Passable
15660,08/8011144,14010896716,2008,G05,12.57,A.Bien
15664,08/8008476,14010896717,2008,G05,12.84,A.Bien
15668,08/8010653,14010896719,2008,G04,12.3,A.Bien
15672,10/8008589,14011097177,2010,5,11.37,Passable
15676,08/8011495,14010896720,2008,G05,13.78,A.Bien
15680,08/8015520,14010896721,2008,G05,10.14,Passable
15684,08/8014631,14010896722,2008,G04,10.5,Passable
15688,08/8010635,14010896723,2008,G04,13.23,A.Bien
15692,08/8016385,14010896724,2008,G05,13.29,A.Bien
15696,08/8010657,14010896725,2008,G04,10.16,Passable
15700,08/8010641,14010896726,2008,G04,10.76,Passable
15704,08/8018430,14010896727,2008,G05,13.29,A.Bien
15708,08/8008494,14010896729,2008,G05,12.46,A.Bien
15712,08/8022451,14010896730,2008,G05,11.03,Passable
15716,10/8015688,14011097179,2010,G13,12.76,A.Bien
15720,08/8013484,14010896731,2008,G06,10.9,Passable
15724,08/8011927,14010896732,2008,G05,11.14,Passable
15728,08/8008366,14010896733,2008,G05,11.89,Passable
15732,04/8001802,14010896734,2004,G05,10.65,Passable
15736,04/8002685,14010896735,2004,G05,11.4,Passable
15740,08/12130,14010896737,2008,G05,12.0,A.Bien
15744,08/121128,14010896738,2008,G05,12.0,A.Bien
15748,07/8016125,14010896739,2007,G05,12.4,A.Bien
15752,10/8010288,14011097181,2010,5,12.87,A.Bien
15756,09/8016952,14011097609,2009,5,10.8,Passable
15760,08/8017094,14010896742,2008,G08,10.75,Passable
15764,08/8011506,14010896743,2008,G05,12.54,A.Bien
15768,05/8004014,14010896744,2005,G05,15.1,Bien
15772,08/8010328,14010896746,2008,G05,12.33,A.Bien
15776,10/8013743,14011097185,2010,5,14.71,Bien
15780,08/8062618,14010896747,2008,G05,12.55,A.Bien
15784,08/8017098,14010896750,2008,G08,11.32,Passable
15788,07/8018706,14010896751,2007,G08,10.92,Passable
15792,10/8009785,14011097187,2010,5,14.47,Bien
15796,10/8010329,14011097189,2010,5,13.5,A.Bien
15800,07/8014111,14010896752,2007,G05,12.06,A.Bien
15804,05/8006688,14010896753,2005,G05,11.69,Passable
15808,08/8061493,14010896754,2008,G05,10.46,Passable
15812,08/8062943,14010896755,2008,G05,10.4,Passable
15816,08/8061899,14010896756,2008,G05,10.84,Passable
15820,08/8021708,14010896757,2008,G05,11.93,Passable
15824,08/8015415,14010896758,2008,G05,10.88,Passable
15828,08//078445,14010896759,2008,G05,10.0,Passable
15832,08/8011875,14010896760,2008,G05,11.94,Passable
15836,05/8016035,14010896761,2005,G05,12.29,A.Bien
15840,08/8010130,14010896762,2008,G05,12.71,A.Bien
15844,08/8011609,14010896763,2008,G05,12.0,A.Bien
15848,08/8016397,14010896764,2008,G05,14.11,Bien
15852,08/8015627,14010896765,2008,G08,11.61,Passable
15856,08/8022262,14010896766,2008,G05,11.55,Passable
15860,08/100826,14010896767,2008,G05,10.0,Passable
15864,08/8021764,14010896768,2008,G05,11.92,Passable
15868,08/8010491,14010896769,2008,G05,12.71,A.Bien
15872,08/8014838,14010896770,2008,G05,11.34,Passable
15876,08/8015568,14010896771,2008,G05,12.3,A.Bien
15880,08/8012677,14010896772,2008,G05,11.66,Passable
15884,07/8011890,14010896773,2007,G05,12.41,A.Bien
15888,07/8014175,14010896774,2007,G05,11.28,Passable
15892,08/7069940,14010896775,2008,G05,12.73,A.Bien
15896,08/8015633,14010896777,2008,G08,10.63,Passable
15900,07/1000000,14010896779,2007,G05,10.0,Passable
15904,08/0000000,14010896780,2008,G05,12.0,A.Bien
15908,08/0000000,14010896781,2008,G05,12.04,A.Bien
15912,08/000000,14010896782,2008,G05,10.0,Passable
15916,08/8062820,14010896783,2008,G06,10.02,Passable
15920,08/0000000,14010896785,2008,G03,10.0,Passable
15924,08/8062615,14010896786,2008,G05,12.15,A.Bien
15928,10/8020210,14011097191,2010,5,13.21,A.Bien
15932,08/8017513,14010896787,2008,G05,11.86,Passable
15936,08/8013393,14010896788,2008,G05,10.25,Passable
15940,08/8017693,14010896790,2008,G08,10.01,Passable
15944,08/8008434,14010896791,2008,G05,10.34,Passable
15948,10/8008534,14011097193,2010,5,14.13,Bien
15952,08/8010581,14010896792,2008,G05,14.28,Bien
15956,08/8016848,14010896793,2008,G05,11.65,Passable
15960,08/8010040,14010896794,2008,G05,12.17,A.Bien
15964,08/8011746,14010896796,2008,G04,11.42,Passable
15968,10/8008582,14011097195,2010,5,11.32,Passable
15972,08/8059897,14010896797,2008,G05,10.29,Passable
15976,08/8016450,14010896798,2008,G04,10.0,Passable
15980,08/8059906,14010896799,2008,G05,10.95,Passable
15984,08/8062948,14010896800,2008,G05,10.78,Passable
15988,08/8015496,14010896801,2008,G05,11.36,Passable
15992,08/8017700,14010896802,2008,G08,10.66,Passable
15996,08/8022458,14010896803,2008,G05,12.5,A.Bien
16000,08/8061130,14010896805,2008,G05,13.3,A.Bien
16004,08/8058343,14010896806,2008,G05,10.74,Passable
16008,10/8010310,14011097197,2010,5,11.82,Passable
16012,08/8013410,14010896807,2008,G05,12.69,A.Bien
16016,08/8061283,14010896808,2008,G07,10.05,Passable
16020,08/8010807,14010896809,2008,G06,10.3,Passable
16024,08/8011124,14010896810,2008,G05,12.53,Assez bien
16028,08/8011648,14010896811,2008,G04,12.49,A.Bien
16032,08/8012278,14010896812,2008,G05,12.57,A.Bien
16036,99/810653,14010896813,1999,G06,10.63,Passable
16040,08/8012345,14010896814,2008,G05,10.65,Passable
16044,08/8014472,14010896815,2008,G05,13.35,A.Bien
16048,08/8021626,14010896817,2008,G05,12.24,A.Bien
16052,10/8010277,14011097199,2010,5,13.3,A.Bien
16056,08/8008447,14010896818,2008,G05,11.53,Passable
16060,08/8012796,14010896819,2008,G05,10.18,Passable
16064,08/8061524,14010896820,2008,G05,10.8,Passable
16068,08/8012831,14010896821,2008,G06,10.91,Passable
16072,08/8015629,14010896822,2008,G08,10.62,Passable
16076,08/8010729,14010896823,2008,G07,12.08,A.Bien
16080,08/8013993,14010896824,2008,G05,11.33,Passable
16084,08/8008414,14010896825,2008,G05,10.64,Passable
16088,08/8008250,14010896826,2008,G05,11.65,Passable
16092,08/8010538,14010896828,2008,G05,12.9,A.Bien
16096,10/8014634,14011097201,2010,5,12.67,A.Bien
16100,08/8014860,14010896829,2008,G05,12.37,A.Bien
16104,08/8010141,14010896830,2008,G05,11.0,Passable
16108,08/8059558,14010896831,2008,G05,13.0,A.Bien
16112,08/8008430,14010896833,2008,G05,10.6,Passable
16116,08/8008694,14010896834,2008,G06,10.0,Passable
16120,08/8016328,14010896835,2008,G05,12.77,A.Bien
16124,08/8012780,14010896836,2008,G05,11.6,Passable
16128,08/8010543,14010896837,2008,G05,12.82,A.Bien
16132,08/8014499,14010896838,2008,G05,11.21,Passable
16136,08/8015408,14010896839,2008,G05,12.0,A.Bien
16140,08/8010324,14010896840,2008,G05,12.91,A.Bien
16144,08/8015529,14010896841,2008,G05,12.04,A.Bien
16148,08/8016991,14010896842,2008,G05,13.48,A.Bien
16152,08/8015511,14010896843,2008,G05,12.0,A.Bien
16156,08/8021959,14010896846,2008,G05,12.2,A.Bien
16160,08/8010603,14010896847,2008,G05,11.13,Passable
16164,08/8060406,14010896848,2008,G05,12.65,A.Bien
16168,08/8015632,14010896849,2008,G08,10.09,Passable
16172,08/8012701,14010896850,2008,G05,11.17,Passable
16176,08/8058216,14010896851,2008,G05,11.06,Passable
16180,08/8015405,14010896852,2008,G05,12.12,A.Bien
16184,08/8059611,14010896853,2008,G05,12.97,A.Bien
16188,08/8059438,14010896855,2008,G05,13.19,A.Bien
16192,08/8060407,14010896856,2008,G05,12.86,A.Bien
16196,08/8058231,14010896857,2008,G05,11.67,Passable
16200,10/8008155,14011097203,2010,5,13.34,A.Bien
16204,08/8010651,14010896858,2008,G04,12.37,A.Bien
16208,08/8059986,14010896859,2008,G04,10.5,Passable
16212,08/0000000,14010896860,2008,G05,10.0,Passable
16216,08/0000000,14010896862,2008,G01,10.0,Passable
16220,09/8010098,14011097205,2009,5,12.14,A.Bien
16224,10/8008334,14011097207,2010,5,13.4,A.Bien
16228,09/8008253,14010996865,2009,G08,10.61,Passable
16232,09/8010700,14010996866,2009,5,10.65,Passable
16236,09/8008784,14010996867,2009,5,10.32,Passable
16240,09/8008899,14010996868,2009,G10,10.69,Passable
16244,09/8007816,14010996869,2009,5,11.13,Passable
16248,09/8008283,14010996870,2009,G08,11.74,Passable
16252,09/8016010,14010996871,2009,G05,10.71,Passable
16256,09/8045009,14011097488,2009,5,10.45,Passable
16260,08/1211845,14010996873,2008,G11,12.8,A.Bien
16264,09/8010694,14010996874,2009,G11,11.55,Passable
16268,09/800815,14010996875,2009,G10,10.82,Passable
16272,09/8011670,14010996876,2009,G11,11.8,Passable
16276,09/8008192,14010996877,2009,G10,10.02,Passable
16280,08/8443,14010996878,2008,G05,14.28,Bien
16284,09/8046732,14010996879,2009,G05,11.65,Passable
16288,09/8008282,14010996881,2009,G08,12.52,A.Bien
16292,05/8016223,14010996883,2005,G05,10.68,Passable
16296,09/8012533,14010996884,2009,G11,11.02,Passable
16300,09/8007872,14010996885,2009,5,10.54,Passable
16304,09/8042670,14010996886,2009,G11,10.82,Passable
16308,09/8011900,14010996887,2008,G05,11.38,Passable
16312,09/8017028,14010996889,2009,G05,11.66,Passable
16316,09/8011755,14010996890,2009,G11,12.0,A.Bien
16320,09/8008190,14010996891,2009,G10,12.11,A.Bien
16324,08/8008423,14010996892,2008,G06,10.22,Passable
16328,09/8013068,14010996893,2009,5,10.31,Passable
16332,09/8046727,14010996894,2009,G05,10.8,Passable
16336,09/8010788,14010996895,2009,5,11.1,Passable
16340,09/8046716,14010996896,2009,G05,11.35,Passable
16344,09/8008228,14011097492,2009,G08,11.88,Passable
16348,09/8007913,14010996898,2009,5,11.65,Passable
16352,09/8008289,14010996899,2009,G07,12.15,A.Bien
16356,09/8011712,14010996900,2009,5,11.21,Passable
16360,09/8013114,14010996901,2009,G11,11.5,Passable
16364,09/072616,14010996902,2009,G10,10.75,Passable
16368,09/8016802,14010996903,2009,G05,11.33,Passable
16372,09/8018699,14010996904,2009,5,11.74,Passable
16376,09/8008429,14010996905,2009,G06,11.86,Passable
16380,06/8021979,14010996906,2006,G05,10.31,Passable
16384,09/8008836,14010996907,2009,5,10.73,Passable
16388,09/8018459,14010996909,2009,G11,10.47,Passable
16392,09/8008311,14010996910,2009,G07,10.34,Passable
16396,09/8013056,14010996911,2009,5,10.0,Passable
16400,09/8042483,14010996912,2009,G11,10.76,Passable
16404,09/8046798,14010996913,2009,G05,10.13,Passable
16408,09/8046817,14010996914,2009,G05,10.53,Passable
16412,09/8044252,14010996915,2009,5,10.36,Passable
16416,09/8011646,14010996916,2009,5,11.57,Passable
16420,09/8042493,14010996917,2009,5,10.0,Passable
16424,09/801485,14010996918,2009,G11,12.11,A.Bien
16428,09/8012636,14010996919,2009,G07,10.56,Passable
16432,09/8010014,14010996920,2009,G11,11.29,Passable
16436,08/10119,14010996921,2008,T11,15.2,Bien
16440,09/8016427,14010996922,2009,G05,11.11,Passable
16444,08/5278,14010996923,2008,G05,16.62,T.Bien
16448,09/8007903,14010996924,2009,5,10.14,Passable
16452,09/8011830,14010996925,2009,G08,10.26,Passable
16456,09/8011761,14010996926,2009,G11,12.01,A.Bien
16460,09/8044341,14010996927,2009,G08,11.48,Passable
16464,09/8009358,14010996928,2009,G08,10.48,Passable
16468,09/8017011,14010996929,2009,G05,10.69,Passable
16472,09/8013186,14010996930,2009,G07,10.58,Passable
16476,09/8010026,14010996931,2009,5,10.53,Passable
16480,09/8016893,14010996932,2009,G05,12.3,A.Bien
16484,09/8010156,14010996933,2009,G08,10.74,Passable
16488,09/8008315,14010996934,2009,G07,10.26,Passable
16492,09/8012424,14010996935,2009,G11,10.88,Passable
16496,09/8046919,14010996936,2009,G05,10.5,Passable
16500,09/8042606,14010996937,2009,5,10.06,Passable
16504,08/10036,14010996939,2008,G08,15.06,Bien
16508,08/8220,14010996940,2008,G05,14.32,Bien
16512,09/8046697,14011097506,2009,G05,10.07,Passable
16516,09/8010020,14010996942,2009,G05,10.35,Passable
16520,09/8017091,14010996943,2009,G08,11.45,Passable
16524,09/8008290,14010996944,2009,G07,10.94,Passable
16528,09/8046819,14010996945,2009,G05,10.27,Passable
16532,09/8009359,14010996946,2009,G08,10.71,Passable
16536,09/8008217,14010996947,2009,G08,10.66,Passable
16540,09/8008318,14010996948,2009,G07,10.23,Passable
16544,09/8010778,14010996949,2009,5,11.78,Passable
16548,09/8010835,14010996950,2009,G10,10.31,Passable
16552,09/8016993,14010996951,2009,G05,12.92,A.Bien
16556,09/8016992,14010996952,2009,G05,11.11,Passable
16560,09/8008184,14010996953,2009,G10,11.89,Passable
16564,09/8047027,14010996954,2009,G05,11.0,Passable
16568,09/8012487,14010996955,2009,G11,11.16,Passable
16572,09/8016863,14010996956,2009,G05,10.29,Passable
16576,09/8008006,14010996957,2009,5,10.57,Passable
16580,09/8018631,14010996958,2009,5,11.23,Passable
16584,09/8046698,14010996959,2009,G05,11.06,Passable
16588,09/8046909,14010996960,2009,G05,10.1,Passable
16592,09/8043873,14010996961,2009,G07,11.14,Passable
16596,09/8044203,14010996962,2009,5,11.97,Passable
16600,09/8008111,14010996963,2009,G11,10.3,Passable
16604,09/8042528,14010996964,2009,5,10.49,Passable
16608,09/8008812,14010996965,2009,5,10.13,Passable
16612,09/8016796,14010996966,2009,G05,10.1,Passable
16616,09/8007965,14010996967,2009,G11,11.07,Passable
16620,09/8008123,14010996968,2009,5,10.89,Passable
16624,09/8007659,14010996969,2009,G11,11.01,Passable
16628,09/8008421,14010996970,2009,G06,10.96,Passable
16632,09/8007894,14010996971,2009,G11,10.98,Passable
16636,09/21820,14010996973,2009,G05,15.35,Bien
16640,09/8008085,14010996974,2009,G11,11.2,Passable
16644,09/8009965,14010996975,2009,G11,10.31,Passable
16648,09/8012519,14010996976,2009,G11,10.05,Passable
16652,09/8013118,14010996978,2009,5,11.19,Passable
16656,09/8046949,14010996979,2009,G05,11.52,Passable
16660,09/8007898,14010996980,2009,G11,11.95,Passable
16664,09/8014037,14010996981,2009,G05,11.7,Passable
16668,07/8011175,14010996982,2007,G05,11.17,Passable
16672,09/8042507,14010996983,2009,G11,10.88,Passable
16676,09/8007916,14010996984,2009,G11,10.65,Passable
16680,06/8009162,14010996985,2006,G05,11.48,Passable
16684,06/8008759,14010996986,2006,G05,11.26,Passable
16688,06/8009170,14010996987,2006,G05,11.09,Passable
16692,05/8002542,14010996988,2005,G05,11.91,Passable
16696,06/8009203,14010996989,2006,G05,12.45,A.Bien
16700,06/8022801,14010996990,2006,G05,10.34,Passable
16704,06/8011748,14010996991,2006,G05,10.87,Passable
16708,06/8009070,14010996992,2006,G05,12.77,A.Bien
16712,06/8015829,14010996993,2006,G05,12.22,A.Bien
16716,06/8009634,14010996994,2006,G05,10.89,Passable
16720,06/8014003,14010996995,2006,G05,10.61,Passable
16724,06/8061572,14010996996,2006,G05,12.15,A.Bien
16728,06/8009301,14010996997,2006,G05,12.09,A.Bien
16732,06/8008829,14010996998,2006,G05,12.05,A.Bien
16736,06/8009040,14010996999,2006,G05,12.24,A.Bien
16740,04/8004610,14010997000,2004,G05,12.39,A.Bien
16744,06/8064317,14010997001,2006,G05,10.82,Passable
16748,06/8018545,14010997002,2006,G05,11.25,Passable
16752,06/8008956,14010997003,2006,G05,12.55,A.Bien
16756,06/,14010997004,2006,G05,10.41,Passable
16760,06/8008094,14010997006,2006,G05,11.15,Passable
16764,06/8011659,14010997007,2006,G05,10.75,Passable
16768,06/89559,14010997008,2006,G05,10.28,Passable
16772,06/802259,14010997009,2006,G05,10.81,Passable
16776,06/8009441,14010997010,2006,G05,10.75,Passable
16780,06/8021989,14010997011,2006,G05,10.4,Passable
16784,06/8061352,14010997012,2006,G05,11.72,Passable
16788,06/8008918,14010997013,2006,G05,11.45,Passable
16792,06/8012761,14010997014,2006,G05,11.57,Passable
16796,06/8008835,14010997015,2006,G05,11.31,Passable
16800,06/8013961,14010997016,2006,G05,11.64,Passable
16804,06/8008803,14010997018,2006,G05,12.95,A.Bien
16808,06/1075,14010997020,2006,G05,12.79,A.Bien
16812,06/8015735,14010997021,2006,G05,11.31,Passable
16816,06/1927,14010997022,2006,G05,14.12,Bien
16820,06/8009265,14010997023,2006,G05,11.32,Passable
16824,06/8009417,14010997024,2006,G05,11.0,Passable
16828,07/8061574,14010997025,2007,G05,11.85,Passable
16832,06/800795,14010997026,2006,G05,13.05,A.Bien
16836,03/2073615,14010997027,2003,G05,10.82,Passable
16840,09/8016691,14010997028,2009,G05,10.81,Passable
16844,09/8044348,14010997029,2009,G08,10.49,Passable
16848,06/8013733,14010997030,2006,G05,11.27,Passable
16852,06/8013916,14010997031,2006,G05,12.23,A.Bien
16856,06/8008952,14010997032,2006,G05,11.64,Passable
16860,09/7050878,14010997034,2009,G06,11.38,Passable
16864,08/8008188,14010997035,2008,G05,11.35,Passable
16868,09/8010218,14010997036,2009,G06,10.06,Passable
16872,09/8010223,14010997037,2009,G05,10.44,Passable
16876,07/8013450,14010997038,2007,G05,10.78,Passable
16880,09/8046958,14010997039,2009,G05,10.92,Passable
16884,09/8016011,14010997043,2009,G05,10.39,Passable
16888,09/8042510,14010997044,2009,5,11.22,Passable
16892,09/8012638,14010997045,2009,G07,10.79,Passable
16896,08/8010688,14010997046,2008,G08,10.52,Passable
16900,07/9007212,14010997047,2007,G05,11.97,Passable
16904,06/8017624,14010997048,2006,G04,13.21,A.Bien
16908,06/9075409,14010997051,2006,G05,11.22,Passable
16912,08/8062723,14010997053,2008,G10,13.92,A.Bien
16916,07/8013409,14010997056,2007,G05,10.4,Passable
16920,05/8003886,14010997057,2005,G05,12.9,A.Bien
16924,10/8011367,14011097209,2010,G07,11.45,Passable
16928,06/8022960,14010997058,2006,G05,11.35,Passable
16932,09/8007999,14010997059,2009,G11,11.23,Passable
16936,09/8010161,14010997060,2009,G07,11.72,Passable
16940,07/8017309,14010997062,2007,G05,11.5,Passable
16944,09/8010187,14010997065,2009,5,10.18,Passable
16948,10/8012115,14011097211,2010,5,11.2,Passable
16952,05/8001913,14010696401,2005,G05,10.87,Passable
16956,05/125646,14010696402,2005,G05,16.0,T.Bien
16960,04/8002741,14010696403,2004,G05,12.39,A.Bien
16964,06/8009504,14010696406,2006,G05,11.15,Bien
16968,10/8011985,14011097213,2010,5,13.6,A.Bien
16972,06/8009464,14010696407,2006,G05,11.71,Passable
16976,06/8022553,14010696408,2006,G05,11.68,Passable
16980,06/8009162,14010696409,2006,G05,11.48,Passable
16984,06/8009632,14010696410,2006,G05,11.7,Assez bien
16988,06/8013936,14010696411,2006,G05,10.52,Passable
16992,06/8009655,14010696412,2006,G05,12.11,Assez bien
16996,06/8224130,14010696413,2006,G05,11.29,Passable
17000,06/8061335,14010696414,2006,G05,11.41,Passable
17004,06/8009170,14010696415,2006,G05,11.09,Passable
17008,06/8009486,14010696416,2006,G05,12.2,Assez bien
17012,06/8009040,14010696417,2006,G05,12.24,Assez bien
17016,05/8002542,14010696418,2005,G05,11.93,Passable
17020,06/8061256,14010696419,2006,G05,11.92,Passable
17024,06/8021954,14010696420,2006,G05,11.46,Passable
17028,06/8012741,14010696421,2006,G05,10.99,Passable
17032,06/8014003,14010696422,2006,G05,10.61,Passable
17036,06/8018439,14010696423,2006,G05,10.52,Passable
17040,10/8008893,14011097215,2010,G18,13.95,A.Bien
17044,06/8009486,14010696434,2006,G05,12.2,A.Bien
17048,06/8061256,14010696437,2006,G05,11.92,Passable
17052,10/8013807,14011097217,2010,G18,11.96,Passable
17056,10/804165,14011097484,2010,5,10.74,Passable
17060,10/8013621,14011097222,2010,5,12.76,A.Bien
17064,06/8061731,14010696447,2006,G07,10.37,Passable
17068,06/8016061,14010696449,2006,G05,11.54,Passable
17072,06/8018411,14010696450,2006,G05,10.38,Passable
17076,10/8015615,14011097224,2010,G08,12.54,A.Bien
17080,10/8015478,14011097226,2010,5,10.28,Passable
17084,06/9022063,14010696456,2006,G05,10.35,Passable
17088,06/8002247,14010696459,2006,G05,11.46,Passable
17092,10/8013720,14011097228,2010,5,14.26,Bien
17096,10/8008109,14011097230,2010,5,14.22,Bien
17100,10/8049084,14011097487,2010,5,12.25,A.Bien
17104,06/8009431,14010696474,2006,G05,12.25,A.Bien
17108,10/8014794,14011097234,2010,5,11.9,Passable
17112,10/8012014,14011097236,2010,5,10.78,Passable
17116,09/8010220,14011097238,2010,M 1,11.83,Passable
17120,10/8050932,14011097483,2010,5,13.62,A.Bien
17124,06/8010933,14010696481,2006,G05,11.49,Passable
17128,06/8009451,14010696484,2006,G05,11.93,Passable
17132,06/8009135,14010696492,2006,G05,12.37,A.Bien
17136,06/8009313,14010696498,2006,G05,11.44,Passable
17140,10/8017971,14011097242,2010,G05,10.25,Passable
17144,06/8013983,14010696505,2006,G05,10.5,Passable
17148,06/8018408,14010696518,2006,G05,10.53,Passable
17152,10/8051367,14011097495,2010,5,11.1,Passable
17156,10/8008929,14011097246,2010,G18,13.75,A.Bien
17160,10/8008419,14011097248,2010,5,14.68,Bien
17164,06/8009258,14010696529,2006,G05,10.64,Passable
17168,10/8008379,14011097250,2010,5,13.12,A.Bien
17172,10/8008211,14011097252,2010,5,10.88,Passable
17176,10/8015571,14011097254,2010,5,10.88,Passable
17180,10/8008756,14011097256,2010,5,14.35,Bien
17184,06/8009554,14010696540,2006,G05,12.76,A.Bien
17188,05/8009211,14010796545,2005,T13,10.51,Passable
17192,05/8065489,14010796547,2005,T13,10.0,Passable
17196,10/8010309,14011097258,2010,5,10.25,Passable
17200,10/8012619,14011097260,2010,5,14.04,Bien
17204,04/8009272,14010796551,2004,T13,10.53,Passable
17208,05/8009211,14010796554,2005,T13,11.91,Passable
17212,10/8011996,14011097262,2010,5,10.07,Passable
17216,11/000000,14011097789,2011,5,10.0,Passable
